x,t=15s,t=30s,t=60s,t=90s,t=150s,t=210s
0.01386,35.0498,42.1111,47.8581,49.483,50.0724,50.1195
0.013864,35.048,42.1093,47.8563,49.4812,50.0706,50.1177
0.013868,35.0462,42.1075,47.8545,49.4794,50.0687,50.1159
0.013872,35.0444,42.1057,47.8526,49.4776,50.0669,50.1141
0.013876,35.0426,42.1038,47.8508,49.4758,50.0651,50.1122
0.01388,35.0407,42.102,47.849,49.474,50.0633,50.1104
0.013884,35.0389,42.1002,47.8472,49.4722,50.0615,50.1086
0.013888,35.0371,42.0984,47.8454,49.4704,50.0597,50.1068
0.013892,35.0353,42.0966,47.8436,49.4685,50.0579,50.105
0.013896,35.0335,42.0948,47.8418,49.4667,50.0561,50.1032
0.0139,35.0317,42.093,47.84,49.4649,50.0543,50.1014
0.013904,35.0299,42.0912,47.8382,49.4631,50.0525,50.0996
0.013908,35.0281,42.0894,47.8364,49.4613,50.0507,50.0978
0.013912,35.0263,42.0876,47.8346,49.4595,50.0489,50.096
0.013916,35.0245,42.0858,47.8328,49.4577,50.0471,50.0942
0.01392,35.0227,42.084,47.831,49.4559,50.0452,50.0924
0.013924,35.0209,42.0822,47.8292,49.4541,50.0434,50.0906
0.013928,35.0191,42.0804,47.8273,49.4523,50.0416,50.0888
0.013932,35.0173,42.0786,47.8255,49.4505,50.0398,50.087
0.013936,35.0155,42.0767,47.8237,49.4487,50.038,50.0851
0.01394,35.0137,42.0749,47.8219,49.4469,50.0362,50.0833
0.013944,35.0119,42.0731,47.8201,49.4451,50.0344,50.0815
0.013948,35.0101,42.0713,47.8183,49.4433,50.0326,50.0797
0.013952,35.0083,42.0695,47.8165,49.4415,50.0308,50.0779
0.013956,35.0065,42.0677,47.8147,49.4397,50.029,50.0761
0.01396,35.0047,42.0659,47.8129,49.4379,50.0272,50.0743
0.013964,35.0029,42.0641,47.8111,49.4361,50.0254,50.0725
0.013968,35.0011,42.0623,47.8093,49.4343,50.0236,50.0707
0.013972,34.9993,42.0605,47.8075,49.4325,50.0218,50.0689
0.013976,34.9975,42.0587,47.8057,49.4307,50.02,50.0671
0.01398,34.9957,42.0569,47.8039,49.4289,50.0182,50.0653
0.013984,34.9939,42.0551,47.8021,49.4271,50.0164,50.0635
0.013988,34.9921,42.0533,47.8003,49.4253,50.0146,50.0617
0.013992,34.9903,42.0515,47.7985,49.4235,50.0128,50.0599
0.013996,34.9885,42.0497,47.7967,49.4217,50.011,50.0581
0.014,34.9867,42.0479,47.7949,49.4199,50.0092,50.0563
0.014004,34.9849,42.0461,47.7931,49.4181,50.0074,50.0545
0.014008,34.9831,42.0443,47.7913,49.4163,50.0056,50.0527
0.014012,34.9813,42.0425,47.7895,49.4145,50.0038,50.0509
0.014016,34.9796,42.0407,47.7877,49.4127,50.002,50.0491
0.01402,34.9778,42.0389,47.7859,49.4109,50.0002,50.0473
0.014024,34.976,42.0371,47.7841,49.4091,49.9984,50.0455
0.014028,34.9742,42.0353,47.7823,49.4073,49.9966,50.0437
0.014032,34.9724,42.0335,47.7805,49.4055,49.9948,50.0419
0.014036,34.9706,42.0317,47.7787,49.4037,49.993,50.0401
0.01404,34.9688,42.0299,47.7769,49.4019,49.9912,50.0383
0.014044,34.967,42.0282,47.7751,49.4001,49.9894,50.0366
0.014048,34.9652,42.0264,47.7733,49.3983,49.9876,50.0348
0.014052,34.9634,42.0246,47.7716,49.3965,49.9858,50.033
0.014056,34.9616,42.0228,47.7698,49.3947,49.984,50.0312
0.01406,34.9598,42.021,47.768,49.3929,49.9823,50.0294
0.014064,34.958,42.0192,47.7662,49.3911,49.9805,50.0276
0.014068,34.9562,42.0174,47.7644,49.3893,49.9787,50.0258
0.014072,34.9545,42.0156,47.7626,49.3875,49.9769,50.024
0.014076,34.9527,42.0138,47.7608,49.3857,49.9751,50.0222
0.01408,34.9509,42.012,47.759,49.3839,49.9733,50.0204
0.014084,34.9491,42.0102,47.7572,49.3821,49.9715,50.0186
0.014088,34.9473,42.0084,47.7554,49.3804,49.9697,50.0168
0.014092,34.9455,42.0066,47.7536,49.3786,49.9679,50.015
0.014096,34.9437,42.0048,47.7518,49.3768,49.9661,50.0132
0.0141,34.9419,42.003,47.75,49.375,49.9643,50.0114
0.014104,34.9401,42.0013,47.7482,49.3732,49.9625,50.0097
0.014108,34.9384,41.9995,47.7465,49.3714,49.9607,50.0079
0.014112,34.9366,41.9977,47.7447,49.3696,49.959,50.0061
0.014116,34.9348,41.9959,47.7429,49.3678,49.9572,50.0043
0.01412,34.933,41.9941,47.7411,49.366,49.9554,50.0025
0.014124,34.9312,41.9923,47.7393,49.3642,49.9536,50.0007
0.014128,34.9294,41.9905,47.7375,49.3624,49.9518,49.9989
0.014132,34.9276,41.9887,47.7357,49.3607,49.95,49.9971
0.014136,34.9259,41.9869,47.7339,49.3589,49.9482,49.9953
0.01414,34.9241,41.9851,47.7321,49.3571,49.9464,49.9935
0.014144,34.9223,41.9834,47.7304,49.3553,49.9446,49.9918
0.014148,34.9205,41.9816,47.7286,49.3535,49.9429,49.99
0.014152,34.9187,41.9798,47.7268,49.3517,49.9411,49.9882
0.014156,34.9169,41.978,47.725,49.3499,49.9393,49.9864
0.01416,34.9152,41.9762,47.7232,49.3481,49.9375,49.9846
0.014164,34.9134,41.9744,47.7214,49.3464,49.9357,49.9828
0.014168,34.9116,41.9726,47.7196,49.3446,49.9339,49.981
0.014172,34.9098,41.9709,47.7178,49.3428,49.9321,49.9793
0.014176,34.908,41.9691,47.7161,49.341,49.9304,49.9775
0.01418,34.9062,41.9673,47.7143,49.3392,49.9286,49.9757
0.014184,34.9045,41.9655,47.7125,49.3374,49.9268,49.9739
0.014188,34.9027,41.9637,47.7107,49.3356,49.925,49.9721
0.014192,34.9009,41.9619,47.7089,49.3339,49.9232,49.9703
0.014196,34.8991,41.9601,47.7071,49.3321,49.9214,49.9685
0.0142,34.8973,41.9584,47.7054,49.3303,49.9196,49.9668
0.014204,34.8956,41.9566,47.7036,49.3285,49.9179,49.965
0.014208,34.8938,41.9548,47.7018,49.3267,49.9161,49.9632
0.014212,34.892,41.953,47.7,49.3249,49.9143,49.9614
0.014216,34.8902,41.9512,47.6982,49.3232,49.9125,49.9596
0.01422,34.8884,41.9495,47.6964,49.3214,49.9107,49.9579
0.014224,34.8867,41.9477,47.6947,49.3196,49.909,49.9561
0.014228,34.8849,41.9459,47.6929,49.3178,49.9072,49.9543
0.014232,34.8831,41.9441,47.6911,49.316,49.9054,49.9525
0.014236,34.8813,41.9423,47.6893,49.3143,49.9036,49.9507
0.01424,34.8796,41.9405,47.6875,49.3125,49.9018,49.9489
0.014244,34.8778,41.9388,47.6858,49.3107,49.9001,49.9472
0.014248,34.876,41.937,47.684,49.3089,49.8983,49.9454
0.014252,34.8742,41.9352,47.6822,49.3071,49.8965,49.9436
0.014256,34.8724,41.9334,47.6804,49.3054,49.8947,49.9418
0.01426,34.8707,41.9317,47.6786,49.3036,49.8929,49.9401
0.014264,34.8689,41.9299,47.6769,49.3018,49.8912,49.9383
0.014268,34.8671,41.9281,47.6751,49.3,49.8894,49.9365
0.014272,34.8653,41.9263,47.6733,49.2982,49.8876,49.9347
0.014276,34.8636,41.9245,47.6715,49.2965,49.8858,49.9329
0.01428,34.8618,41.9228,47.6698,49.2947,49.884,49.9312
0.014284,34.86,41.921,47.668,49.2929,49.8823,49.9294
0.014288,34.8583,41.9192,47.6662,49.2911,49.8805,49.9276
0.014292,34.8565,41.9174,47.6644,49.2894,49.8787,49.9258
0.014296,34.8547,41.9157,47.6627,49.2876,49.8769,49.9241
0.0143,34.8529,41.9139,47.6609,49.2858,49.8752,49.9223
0.014304,34.8512,41.9121,47.6591,49.284,49.8734,49.9205
0.014308,34.8494,41.9103,47.6573,49.2823,49.8716,49.9187
0.014312,34.8476,41.9086,47.6556,49.2805,49.8698,49.917
0.014316,34.8459,41.9068,47.6538,49.2787,49.8681,49.9152
0.01432,34.8441,41.905,47.652,49.2769,49.8663,49.9134
0.014324,34.8423,41.9032,47.6502,49.2752,49.8645,49.9116
0.014328,34.8405,41.9015,47.6485,49.2734,49.8627,49.9099
0.014332,34.8388,41.8997,47.6467,49.2716,49.861,49.9081
0.014336,34.837,41.8979,47.6449,49.2698,49.8592,49.9063
0.01434,34.8352,41.8961,47.6431,49.2681,49.8574,49.9045
0.014344,34.8335,41.8944,47.6414,49.2663,49.8557,49.9028
0.014348,34.8317,41.8926,47.6396,49.2645,49.8539,49.901
0.014352,34.8299,41.8908,47.6378,49.2628,49.8521,49.8992
0.014356,34.8282,41.8891,47.6361,49.261,49.8503,49.8975
0.01436,34.8264,41.8873,47.6343,49.2592,49.8486,49.8957
0.014364,34.8246,41.8855,47.6325,49.2574,49.8468,49.8939
0.014368,34.8229,41.8837,47.6307,49.2557,49.845,49.8921
0.014372,34.8211,41.882,47.629,49.2539,49.8433,49.8904
0.014376,34.8193,41.8802,47.6272,49.2521,49.8415,49.8886
0.01438,34.8176,41.8784,47.6254,49.2504,49.8397,49.8868
0.014384,34.8158,41.8767,47.6237,49.2486,49.838,49.8851
0.014388,34.814,41.8749,47.6219,49.2468,49.8362,49.8833
0.014392,34.8123,41.8731,47.6201,49.2451,49.8344,49.8815
0.014396,34.8105,41.8714,47.6184,49.2433,49.8326,49.8798
0.0144,34.8087,41.8696,47.6166,49.2415,49.8309,49.878
0.014404,34.807,41.8678,47.6148,49.2398,49.8291,49.8762
0.014408,34.8052,41.8661,47.6131,49.238,49.8273,49.8745
0.014412,34.8034,41.8643,47.6113,49.2362,49.8256,49.8727
0.014416,34.8017,41.8625,47.6095,49.2345,49.8238,49.8709
0.01442,34.7999,41.8608,47.6078,49.2327,49.822,49.8692
0.014424,34.7982,41.859,47.606,49.2309,49.8203,49.8674
0.014428,34.7964,41.8572,47.6042,49.2292,49.8185,49.8656
0.014432,34.7946,41.8555,47.6025,49.2274,49.8168,49.8639
0.014436,34.7929,41.8537,47.6007,49.2256,49.815,49.8621
0.01444,34.7911,41.8519,47.5989,49.2239,49.8132,49.8603
0.014444,34.7893,41.8502,47.5972,49.2221,49.8115,49.8586
0.014448,34.7876,41.8484,47.5954,49.2203,49.8097,49.8568
0.014452,34.7858,41.8466,47.5936,49.2186,49.8079,49.855
0.014456,34.7841,41.8449,47.5919,49.2168,49.8062,49.8533
0.01446,34.7823,41.8431,47.5901,49.2151,49.8044,49.8515
0.014464,34.7805,41.8414,47.5884,49.2133,49.8026,49.8498
0.014468,34.7788,41.8396,47.5866,49.2115,49.8009,49.848
0.014472,34.777,41.8378,47.5848,49.2098,49.7991,49.8462
0.014476,34.7753,41.8361,47.5831,49.208,49.7974,49.8445
0.01448,34.7735,41.8343,47.5813,49.2062,49.7956,49.8427
0.014484,34.7718,41.8326,47.5795,49.2045,49.7938,49.8409
0.014488,34.77,41.8308,47.5778,49.2027,49.7921,49.8392
0.014492,34.7682,41.829,47.576,49.201,49.7903,49.8374
0.014496,34.7665,41.8273,47.5743,49.1992,49.7886,49.8357
0.0145,34.7647,41.8255,47.5725,49.1974,49.7868,49.8339
0.014504,34.763,41.8237,47.5707,49.1957,49.785,49.8321
0.014508,34.7612,41.822,47.569,49.1939,49.7833,49.8304
0.014512,34.7595,41.8202,47.5672,49.1922,49.7815,49.8286
0.014516,34.7577,41.8185,47.5655,49.1904,49.7798,49.8269
0.01452,34.7559,41.8167,47.5637,49.1886,49.778,49.8251
0.014524,34.7542,41.815,47.5619,49.1869,49.7762,49.8234
0.014528,34.7524,41.8132,47.5602,49.1851,49.7745,49.8216
0.014532,34.7507,41.8114,47.5584,49.1834,49.7727,49.8198
0.014536,34.7489,41.8097,47.5567,49.1816,49.771,49.8181
0.01454,34.7472,41.8079,47.5549,49.1799,49.7692,49.8163
0.014544,34.7454,41.8062,47.5532,49.1781,49.7675,49.8146
0.014548,34.7437,41.8044,47.5514,49.1763,49.7657,49.8128
0.014552,34.7419,41.8027,47.5497,49.1746,49.7639,49.8111
0.014556,34.7402,41.8009,47.5479,49.1728,49.7622,49.8093
0.01456,34.7384,41.7992,47.5461,49.1711,49.7604,49.8075
0.014564,34.7367,41.7974,47.5444,49.1693,49.7587,49.8058
0.014568,34.7349,41.7956,47.5426,49.1676,49.7569,49.804
0.014572,34.7332,41.7939,47.5409,49.1658,49.7552,49.8023
0.014576,34.7314,41.7921,47.5391,49.1641,49.7534,49.8005
0.01458,34.7297,41.7904,47.5374,49.1623,49.7517,49.7988
0.014584,34.7279,41.7886,47.5356,49.1606,49.7499,49.797
0.014588,34.7262,41.7869,47.5339,49.1588,49.7482,49.7953
0.014592,34.7244,41.7851,47.5321,49.1571,49.7464,49.7935
0.014596,34.7227,41.7834,47.5304,49.1553,49.7447,49.7918
0.0146,34.7209,41.7816,47.5286,49.1535,49.7429,49.79
0.014604,34.7192,41.7799,47.5269,49.1518,49.7411,49.7883
0.014608,34.7174,41.7781,47.5251,49.15,49.7394,49.7865
0.014612,34.7157,41.7764,47.5234,49.1483,49.7376,49.7848
0.014616,34.7139,41.7746,47.5216,49.1465,49.7359,49.783
0.01462,34.7122,41.7729,47.5199,49.1448,49.7341,49.7813
0.014624,34.7104,41.7711,47.5181,49.143,49.7324,49.7795
0.014628,34.7087,41.7694,47.5164,49.1413,49.7306,49.7778
0.014632,34.7069,41.7676,47.5146,49.1395,49.7289,49.776
0.014636,34.7052,41.7659,47.5129,49.1378,49.7271,49.7743
0.01464,34.7034,41.7641,47.5111,49.136,49.7254,49.7725
0.014644,34.7017,41.7624,47.5094,49.1343,49.7236,49.7708
0.014648,34.7,41.7606,47.5076,49.1325,49.7219,49.769
0.014652,34.6982,41.7589,47.5059,49.1308,49.7202,49.7673
0.014656,34.6965,41.7571,47.5041,49.1291,49.7184,49.7655
0.01466,34.6947,41.7554,47.5024,49.1273,49.7167,49.7638
0.014664,34.693,41.7536,47.5006,49.1256,49.7149,49.762
0.014668,34.6912,41.7519,47.4989,49.1238,49.7132,49.7603
0.014672,34.6895,41.7501,47.4971,49.1221,49.7114,49.7585
0.014676,34.6878,41.7484,47.4954,49.1203,49.7097,49.7568
0.01468,34.686,41.7466,47.4936,49.1186,49.7079,49.755
0.014684,34.6843,41.7449,47.4919,49.1168,49.7062,49.7533
0.014688,34.6825,41.7432,47.4901,49.1151,49.7044,49.7516
0.014692,34.6808,41.7414,47.4884,49.1133,49.7027,49.7498
0.014696,34.679,41.7397,47.4867,49.1116,49.7009,49.7481
0.0147,34.6773,41.7379,47.4849,49.1099,49.6992,49.7463
0.014704,34.6756,41.7362,47.4832,49.1081,49.6975,49.7446
0.014708,34.6738,41.7344,47.4814,49.1064,49.6957,49.7428
0.014712,34.6721,41.7327,47.4797,49.1046,49.694,49.7411
0.014716,34.6703,41.7309,47.4779,49.1029,49.6922,49.7393
0.01472,34.6686,41.7292,47.4762,49.1011,49.6905,49.7376
0.014724,34.6669,41.7275,47.4745,49.0994,49.6887,49.7359
0.014728,34.6651,41.7257,47.4727,49.0977,49.687,49.7341
0.014732,34.6634,41.724,47.471,49.0959,49.6853,49.7324
0.014736,34.6617,41.7222,47.4692,49.0942,49.6835,49.7306
0.01474,34.6599,41.7205,47.4675,49.0924,49.6818,49.7289
0.014744,34.6582,41.7188,47.4657,49.0907,49.68,49.7272
0.014748,34.6564,41.717,47.464,49.0889,49.6783,49.7254
0.014752,34.6547,41.7153,47.4623,49.0872,49.6766,49.7237
0.014756,34.653,41.7135,47.4605,49.0855,49.6748,49.7219
0.01476,34.6512,41.7118,47.4588,49.0837,49.6731,49.7202
0.014764,34.6495,41.7101,47.4571,49.082,49.6713,49.7185
0.014768,34.6478,41.7083,47.4553,49.0803,49.6696,49.7167
0.014772,34.646,41.7066,47.4536,49.0785,49.6679,49.715
0.014776,34.6443,41.7048,47.4518,49.0768,49.6661,49.7132
0.01478,34.6426,41.7031,47.4501,49.075,49.6644,49.7115
0.014784,34.6408,41.7014,47.4484,49.0733,49.6627,49.7098
0.014788,34.6391,41.6996,47.4466,49.0716,49.6609,49.708
0.014792,34.6374,41.6979,47.4449,49.0698,49.6592,49.7063
0.014796,34.6356,41.6962,47.4431,49.0681,49.6574,49.7046
0.0148,34.6339,41.6944,47.4414,49.0664,49.6557,49.7028
0.014804,34.6322,41.6927,47.4397,49.0646,49.654,49.7011
0.014808,34.6304,41.691,47.4379,49.0629,49.6522,49.6993
0.014812,34.6287,41.6892,47.4362,49.0611,49.6505,49.6976
0.014816,34.627,41.6875,47.4345,49.0594,49.6488,49.6959
0.01482,34.6252,41.6857,47.4327,49.0577,49.647,49.6941
0.014824,34.6235,41.684,47.431,49.0559,49.6453,49.6924
0.014828,34.6218,41.6823,47.4293,49.0542,49.6436,49.6907
0.014832,34.62,41.6805,47.4275,49.0525,49.6418,49.6889
0.014836,34.6183,41.6788,47.4258,49.0507,49.6401,49.6872
0.01484,34.6166,41.6771,47.4241,49.049,49.6384,49.6855
0.014844,34.6148,41.6753,47.4223,49.0473,49.6366,49.6837
0.014848,34.6131,41.6736,47.4206,49.0455,49.6349,49.682
0.014852,34.6114,41.6719,47.4189,49.0438,49.6332,49.6803
0.014856,34.6097,41.6701,47.4171,49.0421,49.6314,49.6785
0.01486,34.6079,41.6684,47.4154,49.0403,49.6297,49.6768
0.014864,34.6062,41.6667,47.4137,49.0386,49.628,49.6751
0.014868,34.6045,41.665,47.4119,49.0369,49.6262,49.6734
0.014872,34.6027,41.6632,47.4102,49.0352,49.6245,49.6716
0.014876,34.601,41.6615,47.4085,49.0334,49.6228,49.6699
0.01488,34.5993,41.6598,47.4068,49.0317,49.621,49.6682
0.014884,34.5976,41.658,47.405,49.03,49.6193,49.6664
0.014888,34.5958,41.6563,47.4033,49.0282,49.6176,49.6647
0.014892,34.5941,41.6546,47.4016,49.0265,49.6159,49.663
0.014896,34.5924,41.6528,47.3998,49.0248,49.6141,49.6612
0.0149,34.5907,41.6511,47.3981,49.023,49.6124,49.6595
0.014904,34.5889,41.6494,47.3964,49.0213,49.6107,49.6578
0.014908,34.5872,41.6477,47.3947,49.0196,49.6089,49.6561
0.014912,34.5855,41.6459,47.3929,49.0179,49.6072,49.6543
0.014916,34.5838,41.6442,47.3912,49.0161,49.6055,49.6526
0.01492,34.582,41.6425,47.3895,49.0144,49.6038,49.6509
0.014924,34.5803,41.6408,47.3877,49.0127,49.602,49.6492
0.014928,34.5786,41.639,47.386,49.011,49.6003,49.6474
0.014932,34.5769,41.6373,47.3843,49.0092,49.5986,49.6457
0.014936,34.5752,41.6356,47.3826,49.0075,49.5969,49.644
0.01494,34.5734,41.6339,47.3808,49.0058,49.5951,49.6422
0.014944,34.5717,41.6321,47.3791,49.0041,49.5934,49.6405
0.014948,34.57,41.6304,47.3774,49.0023,49.5917,49.6388
0.014952,34.5683,41.6287,47.3757,49.0006,49.59,49.6371
0.014956,34.5665,41.627,47.3739,48.9989,49.5882,49.6354
0.01496,34.5648,41.6252,47.3722,48.9972,49.5865,49.6336
0.014964,34.5631,41.6235,47.3705,48.9954,49.5848,49.6319
0.014968,34.5614,41.6218,47.3688,48.9937,49.5831,49.6302
0.014972,34.5597,41.6201,47.3671,48.992,49.5813,49.6285
0.014976,34.5579,41.6183,47.3653,48.9903,49.5796,49.6267
0.01498,34.5562,41.6166,47.3636,48.9885,49.5779,49.625
0.014984,34.5545,41.6149,47.3619,48.9868,49.5762,49.6233
0.014988,34.5528,41.6132,47.3602,48.9851,49.5745,49.6216
0.014992,34.5511,41.6115,47.3584,48.9834,49.5727,49.6198
0.014996,34.5494,41.6097,47.3567,48.9817,49.571,49.6181
0.015,34.5476,41.608,47.355,48.9799,49.5693,49.6164
0.015004,34.5459,41.6063,47.3533,48.9782,49.5676,49.6147
0.015008,34.5442,41.6046,47.3516,48.9765,49.5659,49.613
0.015012,34.5425,41.6028,47.3498,48.9748,49.5641,49.6112
0.015016,34.5408,41.6011,47.3481,48.9731,49.5624,49.6095
0.01502,34.5391,41.5994,47.3464,48.9713,49.5607,49.6078
0.015024,34.5373,41.5977,47.3447,48.9696,49.559,49.6061
0.015028,34.5356,41.596,47.343,48.9679,49.5573,49.6044
0.015032,34.5339,41.5943,47.3412,48.9662,49.5555,49.6027
0.015036,34.5322,41.5925,47.3395,48.9645,49.5538,49.6009
0.01504,34.5305,41.5908,47.3378,48.9627,49.5521,49.5992
0.015044,34.5288,41.5891,47.3361,48.961,49.5504,49.5975
0.015048,34.5271,41.5874,47.3344,48.9593,49.5487,49.5958
0.015052,34.5253,41.5857,47.3327,48.9576,49.547,49.5941
0.015056,34.5236,41.584,47.3309,48.9559,49.5452,49.5924
0.01506,34.5219,41.5822,47.3292,48.9542,49.5435,49.5906
0.015064,34.5202,41.5805,47.3275,48.9525,49.5418,49.5889
0.015068,34.5185,41.5788,47.3258,48.9507,49.5401,49.5872
0.015072,34.5168,41.5771,47.3241,48.949,49.5384,49.5855
0.015076,34.5151,41.5754,47.3224,48.9473,49.5367,49.5838
0.01508,34.5134,41.5737,47.3207,48.9456,49.5349,49.5821
0.015084,34.5117,41.5719,47.3189,48.9439,49.5332,49.5803
0.015088,34.5099,41.5702,47.3172,48.9422,49.5315,49.5786
0.015092,34.5082,41.5685,47.3155,48.9405,49.5298,49.5769
0.015096,34.5065,41.5668,47.3138,48.9387,49.5281,49.5752
0.0151,34.5048,41.5651,47.3121,48.937,49.5264,49.5735
0.015104,34.5031,41.5634,47.3104,48.9353,49.5247,49.5718
0.015108,34.5014,41.5617,47.3087,48.9336,49.523,49.5701
0.015112,34.4997,41.56,47.307,48.9319,49.5212,49.5684
0.015116,34.498,41.5582,47.3052,48.9302,49.5195,49.5666
0.01512,34.4963,41.5565,47.3035,48.9285,49.5178,49.5649
0.015124,34.4946,41.5548,47.3018,48.9268,49.5161,49.5632
0.015128,34.4929,41.5531,47.3001,48.925,49.5144,49.5615
0.015132,34.4911,41.5514,47.2984,48.9233,49.5127,49.5598
0.015136,34.4894,41.5497,47.2967,48.9216,49.511,49.5581
0.01514,34.4877,41.548,47.295,48.9199,49.5093,49.5564
0.015144,34.486,41.5463,47.2933,48.9182,49.5076,49.5547
0.015148,34.4843,41.5446,47.2916,48.9165,49.5058,49.553
0.015152,34.4826,41.5429,47.2898,48.9148,49.5041,49.5513
0.015156,34.4809,41.5411,47.2881,48.9131,49.5024,49.5495
0.01516,34.4792,41.5394,47.2864,48.9114,49.5007,49.5478
0.015164,34.4775,41.5377,47.2847,48.9097,49.499,49.5461
0.015168,34.4758,41.536,47.283,48.908,49.4973,49.5444
0.015172,34.4741,41.5343,47.2813,48.9062,49.4956,49.5427
0.015176,34.4724,41.5326,47.2796,48.9045,49.4939,49.541
0.01518,34.4707,41.5309,47.2779,48.9028,49.4922,49.5393
0.015184,34.469,41.5292,47.2762,48.9011,49.4905,49.5376
0.015188,34.4673,41.5275,47.2745,48.8994,49.4888,49.5359
0.015192,34.4656,41.5258,47.2728,48.8977,49.4871,49.5342
0.015196,34.4639,41.5241,47.2711,48.896,49.4854,49.5325
0.0152,34.4622,41.5224,47.2694,48.8943,49.4837,49.5308
0.015204,34.4605,41.5207,47.2677,48.8926,49.482,49.5291
0.015208,34.4588,41.519,47.266,48.8909,49.4802,49.5274
0.015212,34.4571,41.5173,47.2643,48.8892,49.4785,49.5257
0.015216,34.4554,41.5156,47.2626,48.8875,49.4768,49.524
0.01522,34.4537,41.5139,47.2608,48.8858,49.4751,49.5223
0.015224,34.452,41.5122,47.2591,48.8841,49.4734,49.5206
0.015228,34.4503,41.5105,47.2574,48.8824,49.4717,49.5188
0.015232,34.4486,41.5087,47.2557,48.8807,49.47,49.5171
0.015236,34.4469,41.507,47.254,48.879,49.4683,49.5154
0.01524,34.4452,41.5053,47.2523,48.8773,49.4666,49.5137
0.015244,34.4435,41.5036,47.2506,48.8756,49.4649,49.512
0.015248,34.4418,41.5019,47.2489,48.8739,49.4632,49.5103
0.015252,34.4401,41.5002,47.2472,48.8722,49.4615,49.5086
0.015256,34.4384,41.4985,47.2455,48.8705,49.4598,49.5069
0.01526,34.4367,41.4968,47.2438,48.8688,49.4581,49.5052
0.015264,34.435,41.4951,47.2421,48.8671,49.4564,49.5035
0.015268,34.4333,41.4934,47.2404,48.8654,49.4547,49.5018
0.015272,34.4316,41.4917,47.2387,48.8637,49.453,49.5001
0.015276,34.4299,41.49,47.237,48.862,49.4513,49.4984
0.01528,34.4282,41.4883,47.2353,48.8603,49.4496,49.4967
0.015284,34.4265,41.4866,47.2336,48.8586,49.4479,49.495
0.015288,34.4248,41.4849,47.2319,48.8569,49.4462,49.4933
0.015292,34.4231,41.4832,47.2302,48.8552,49.4445,49.4916
0.015296,34.4214,41.4816,47.2285,48.8535,49.4428,49.4899
0.0153,34.4197,41.4799,47.2268,48.8518,49.4411,49.4882
0.015304,34.418,41.4782,47.2251,48.8501,49.4394,49.4866
0.015308,34.4163,41.4765,47.2234,48.8484,49.4377,49.4849
0.015312,34.4147,41.4748,47.2218,48.8467,49.436,49.4832
0.015316,34.413,41.4731,47.2201,48.845,49.4343,49.4815
0.01532,34.4113,41.4714,47.2184,48.8433,49.4327,49.4798
0.015324,34.4096,41.4697,47.2167,48.8416,49.431,49.4781
0.015328,34.4079,41.468,47.215,48.8399,49.4293,49.4764
0.015332,34.4062,41.4663,47.2133,48.8382,49.4276,49.4747
0.015336,34.4045,41.4646,47.2116,48.8365,49.4259,49.473
0.01534,34.4028,41.4629,47.2099,48.8348,49.4242,49.4713
0.015344,34.4011,41.4612,47.2082,48.8331,49.4225,49.4696
0.015348,34.3994,41.4595,47.2065,48.8314,49.4208,49.4679
0.015352,34.3977,41.4578,47.2048,48.8297,49.4191,49.4662
0.015356,34.3961,41.4561,47.2031,48.8281,49.4174,49.4645
0.01536,34.3944,41.4544,47.2014,48.8264,49.4157,49.4628
0.015364,34.3927,41.4527,47.1997,48.8247,49.414,49.4611
0.015368,34.391,41.451,47.198,48.823,49.4123,49.4594
0.015372,34.3893,41.4494,47.1963,48.8213,49.4106,49.4578
0.015376,34.3876,41.4477,47.1947,48.8196,49.4089,49.4561
0.01538,34.3859,41.446,47.193,48.8179,49.4073,49.4544
0.015384,34.3842,41.4443,47.1913,48.8162,49.4056,49.4527
0.015388,34.3826,41.4426,47.1896,48.8145,49.4039,49.451
0.015392,34.3809,41.4409,47.1879,48.8128,49.4022,49.4493
0.015396,34.3792,41.4392,47.1862,48.8111,49.4005,49.4476
0.0154,34.3775,41.4375,47.1845,48.8095,49.3988,49.4459
0.015404,34.3758,41.4358,47.1828,48.8078,49.3971,49.4442
0.015408,34.3741,41.4341,47.1811,48.8061,49.3954,49.4425
0.015412,34.3724,41.4325,47.1794,48.8044,49.3937,49.4409
0.015416,34.3707,41.4308,47.1778,48.8027,49.392,49.4392
0.01542,34.3691,41.4291,47.1761,48.801,49.3904,49.4375
0.015424,34.3674,41.4274,47.1744,48.7993,49.3887,49.4358
0.015428,34.3657,41.4257,47.1727,48.7976,49.387,49.4341
0.015432,34.364,41.424,47.171,48.7959,49.3853,49.4324
0.015436,34.3623,41.4223,47.1693,48.7943,49.3836,49.4307
0.01544,34.3606,41.4206,47.1676,48.7926,49.3819,49.429
0.015444,34.359,41.419,47.1659,48.7909,49.3802,49.4274
